taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKindom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
4860417,"Macrogyrodactylus Malmberg, 1957",4860417,"Macrogyrodactylus Malmberg, 1957",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,Monogenea,Cacing isap,7774442.0,Monopisthocotylea,,,,Gyrodactylidea,Cacing isap,7936126.0,,,,,Gyrodactylidae,Cacing isap,3209.0,,,,,,,,,Macrogyrodactylus,,4860417.0,,,,,,,,,,,
2505358,"Monocotyle Taschenberg, 1878",2505358,"Monocotyle Taschenberg, 1878",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,Monogenea,Cacing isap,7774442.0,Monopisthocotylea,,,,Monocotylidea,Cacing isap,8226421.0,,,,,Monocotylidae,Cacing isap,3206.0,,,,,,,,,Monocotyle,,2505358.0,,,,,,,,,,,
4343813,"Decacotyle cairae Chisholm & Whittington, 2005",4343813,"Decacotyle cairae Chisholm & Whittington, 2005",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,Monogenea,Cacing isap,7774442.0,Monopisthocotylea,,,,Monocotylidea,Cacing isap,8226421.0,,,,,Monocotylidae,Cacing isap,3206.0,,,,,,,,,Decacotyle,,4343811.0,,,Decacotyle cairae,,4343813.0,,,,,NE,
7555679,"Septesinus gibsoni Chisholm, 2013",7555679,"Septesinus gibsoni Chisholm, 2013",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,Monogenea,Cacing isap,7774442.0,Monopisthocotylea,,,,Monocotylidea,Cacing isap,8226421.0,,,,,Monocotylidae,Cacing isap,3206.0,,,,,,,,,Septesinus,,7946271.0,,,Septesinus gibsoni,,7555679.0,,,,,NE,
3131,Bipaliidae,3131,Bipaliidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Bipaliidae,Cacing kepala-martil,3131.0,,,,,,,,,,,,,,,,,,,,,,
9573051,"Planaria Müller O.F., 1776",9573051,"Planaria Müller O.F., 1776",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Planariidae,Planaria,6362.0,,,,,,,,,Planaria,,9573051.0,,,,,,,,,,,
2502802,"Geoplana Müller, 1856",2502802,"Geoplana Müller, 1856",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Geoplana,,2502802.0,,,,,,,,,,,
2502938,"Bipalium kewense Moseley, 1878",2502938,"Bipalium kewense Moseley, 1878",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Bipalium,Planaria kepala-lebar,2502937.0,,,Bipalium kewense,Cacing-martil,2502938.0,,,,,NE,
6476049,"Bipalium simrothi Loman, 1895",6476049,"Bipalium simrothi Loman, 1895",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Bipalium,Planaria kepala-lebar,2502937.0,,,Bipalium simrothi,Cacing-martil jawa,6476049.0,,,,,NE,
6476056,"Bipalium admarginatum de Beauchamp, 1933",6476056,"Bipalium admarginatum de Beauchamp, 1933",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Bipalium,Planaria kepala-lebar,2502937.0,,,Bipalium admarginatum,,6476056.0,,,,,NE,
6476062,"Bipalium javanum Loman, 1883",6476062,"Bipalium javanum Loman, 1883",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Bipalium,Planaria kepala-lebar,2502937.0,,,Bipalium javanum,,6476062.0,,,,,NE,
6476069,"Bipalium vagum Jones & Sterrer, 2005",6476069,"Bipalium vagum Jones & Sterrer, 2005",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Bipalium,Planaria kepala-lebar,2502937.0,,,Bipalium vagum,Cacing-martil kembara,6476069.0,,,,,NE,
6476079,"Bipalium bergendali (Graff, 1899)",6476079,"Bipalium bergendali (Graff, 1899)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Bipalium,Planaria kepala-lebar,2502937.0,,,Bipalium bergendali,,6476079.0,,,,,NE,
6476087,"Bipalium interruptum Graff, 1899",6476087,"Bipalium interruptum Graff, 1899",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Bipalium,Planaria kepala-lebar,2502937.0,,,Bipalium interruptum,,6476087.0,,,,,NE,
2502937,"Bipalium Stimpson, 1857",2502937,"Bipalium Stimpson, 1857",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Bipalium,Planaria kepala-lebar,2502937.0,,,,,,,,,,,
2502940,"Rhynchodemus sylvaticus (Leidy, 1851) Leidy, 1851",2502940,"Rhynchodemus sylvaticus (Leidy, 1851) Leidy, 1851",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Rhynchodemus,,2502939.0,,,Rhynchodemus sylvaticus,Cacing-pipih kepala-ular,2502940.0,,,,,NE,
6476504,"Rhynchodemus schmardai Graff, 1899",6476504,"Rhynchodemus schmardai Graff, 1899",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Rhynchodemus,,2502939.0,,,Rhynchodemus schmardai,,6476504.0,,,,,NE,
6476527,"Rhynchodemus ochroleucus Graff, 1899",6476527,"Rhynchodemus ochroleucus Graff, 1899",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Rhynchodemus,,2502939.0,,,Rhynchodemus ochroleucus,,6476527.0,,,,,NE,
6476553,"Rhynchodemus vejdovskyi Graff, 1899",6476553,"Rhynchodemus vejdovskyi Graff, 1899",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Rhynchodemus,,2502939.0,,,Rhynchodemus vejdovskyi,,6476553.0,,,,,NE,
5892137,"Platydemus manokwari Beauchamp, 1962",5892137,"Platydemus manokwari Beauchamp, 1962",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Platydemus,,3268626.0,,,Platydemus manokwari,Cacing-pipih nugini,5892137.0,,,,,NE,
6476594,"Platydemus vanheurni de Beauchamp, 1929",6476594,"Platydemus vanheurni de Beauchamp, 1929",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Platydemus,,3268626.0,,,Platydemus vanheurni,,6476594.0,,,,,NE,
3268626,"Platydemus Graff, 1896",3268626,"Platydemus Graff, 1896",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Platydemus,,3268626.0,,,,,,,,,,,
4416161,"Dolichoplana striata Moseley, 1877",4416161,"Dolichoplana striata Moseley, 1877",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Dolichoplana,,4406933.0,,,Dolichoplana striata,,4416161.0,,,,,NE,
4859274,"Humbertium Ogren & Sluys, 2001",4859274,"Humbertium Ogren & Sluys, 2001",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Humbertium,,4859274.0,,,,,,,,,,,
6477051,"Beauchampius sondaica (Loman, 1890)",6477051,"Beauchampius sondaica (Loman, 1890)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Beauchampius,,4859538.0,,,Beauchampius sondaica,,6477051.0,,,,,NE,
6476170,"Diversibipalium engeli Hartog, 1968",6476170,"Diversibipalium engeli Hartog, 1968",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Diversibipalium,,6476128.0,,,Diversibipalium engeli,,6476170.0,,,,,NE,
6476177,"Diversibipalium claviforme (Loman, 1890)",6476177,"Diversibipalium claviforme (Loman, 1890)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Diversibipalium,,6476128.0,,,Diversibipalium claviforme,,6476177.0,,,,,NE,
6476179,"Diversibipalium salvini (Graff, 1899)",6476179,"Diversibipalium salvini (Graff, 1899)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Diversibipalium,,6476128.0,,,Diversibipalium salvini,,6476179.0,,,,,NE,
6476266,"Diversibipalium transversefasciatum (Müller, 1907)",6476266,"Diversibipalium transversefasciatum (Müller, 1907)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Diversibipalium,,6476128.0,,,Diversibipalium transversefasciatum,,6476266.0,,,,,NE,
6476274,"Diversibipalium rauchi (Graff, 1898)",6476274,"Diversibipalium rauchi (Graff, 1898)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Diversibipalium,,6476128.0,,,Diversibipalium rauchi,,6476274.0,,,,,NE,
6476286,"Diversibipalium sumatrense (Loman, 1883)",6476286,"Diversibipalium sumatrense (Loman, 1883)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Diversibipalium,,6476128.0,,,Diversibipalium sumatrense,,6476286.0,,,,,NE,
6476292,"Diversibipalium sexcinctum (Loman, 1890)",6476292,"Diversibipalium sexcinctum (Loman, 1890)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Diversibipalium,,6476128.0,,,Diversibipalium sexcinctum,,6476292.0,,,,,NE,
6476128,"Diversibipalium Kawakatsu, Ogren, Froehlich, Takai & Sasaki, 2002",6476128,"Diversibipalium Kawakatsu, Ogren, Froehlich, Takai & Sasaki, 2002",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Diversibipalium,,6476128.0,,,,,,,,,,,
8808576,"Anisorhynchodemus nematoides (Loman, 1890)",8808576,"Anisorhynchodemus nematoides (Loman, 1890)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Anisorhynchodemus,,8758099.0,,,Anisorhynchodemus nematoides,,8808576.0,,,,,NE,
8758099,"Anisorhynchodemus Kawakatsu, Froehlich, Jones, Ogren & Sasaki, 2003",8758099,"Anisorhynchodemus Kawakatsu, Froehlich, Jones, Ogren & Sasaki, 2003",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,Anisorhynchodemus,,8758099.0,,,,,,,,,,,
6364,Geoplanidae,6364,Geoplanidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Geoplanidae,Planaria darat,6364.0,,,,,,,,,,,,,,,,,,,,,,
2502872,"Dugesia Girard, 1850",2502872,"Dugesia Girard, 1850",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Dugesiidae,Planaria,6365.0,,,,,,,,,Dugesia,,2502872.0,,,,,,,,,,,
6365,Dugesiidae,6365,Dugesiidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Tricladida,Planaria,427.0,,,,,Dugesiidae,Planaria,6365.0,,,,,,,,,,,,,,,,,,,,,NE,
2502594,"Monocelis pictocephala Martens & Curini-Galletti, 1989",2502594,"Monocelis pictocephala Martens & Curini-Galletti, 1989",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Proseriata,Cacing-pipih proseriat,1110.0,,,,,Monocelididae,Cacing-pipih laut,3030.0,,,,,,,,,Monocelis,,2502259.0,,,Monocelis pictocephala,,2502594.0,,,,,NE,
2502429,"Duploperaclistus garudae Martens & Curini-Galletti, 1989",2502429,"Duploperaclistus garudae Martens & Curini-Galletti, 1989",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Proseriata,Cacing-pipih proseriat,1110.0,,,,,Monocelididae,Cacing-pipih laut,3030.0,,,,,,,,,Duploperaclistus,,2502428.0,,,Duploperaclistus garudae,,2502429.0,,,,,NE,
2502458,"Duplominona makassarensis Martens & Curini-Galletti, 1989",2502458,"Duplominona makassarensis Martens & Curini-Galletti, 1989",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Proseriata,Cacing-pipih proseriat,1110.0,,,,,Monocelididae,Cacing-pipih laut,3030.0,,,,,,,,,Duplominona,,2502455.0,,,Duplominona makassarensis,,2502458.0,,,,,NE,
2502459,"Duplominona samalonae Martens & Curini-Galletti, 1989",2502459,"Duplominona samalonae Martens & Curini-Galletti, 1989",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Proseriata,Cacing-pipih proseriat,1110.0,,,,,Monocelididae,Cacing-pipih laut,3030.0,,,,,,,,,Duplominona,,2502455.0,,,Duplominona samalonae,,2502459.0,,,,,NE,
2502466,"Duplominona axi Martens & Curini-Galletti, 1989",2502466,"Duplominona axi Martens & Curini-Galletti, 1989",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Proseriata,Cacing-pipih proseriat,1110.0,,,,,Monocelididae,Cacing-pipih laut,3030.0,,,,,,,,,Duplominona,,2502455.0,,,Duplominona axi,,2502466.0,,,,,NE,
2502479,"Duplominona muslimini Martens & Curini-Galletti, 1989",2502479,"Duplominona muslimini Martens & Curini-Galletti, 1989",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Proseriata,Cacing-pipih proseriat,1110.0,,,,,Monocelididae,Cacing-pipih laut,3030.0,,,,,,,,,Duplominona,,2502455.0,,,Duplominona muslimini,,2502479.0,,,,,NE,
2502480,"Duplominona sulawesiensis Martens & Curini-Galletti, 1989",2502480,"Duplominona sulawesiensis Martens & Curini-Galletti, 1989",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Proseriata,Cacing-pipih proseriat,1110.0,,,,,Monocelididae,Cacing-pipih laut,3030.0,,,,,,,,,Duplominona,,2502455.0,,,Duplominona sulawesiensis,,2502480.0,,,,,NE,
2502505,"Minona hastata Martens & Curini-Galletti, 1989",2502505,"Minona hastata Martens & Curini-Galletti, 1989",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Platyhelminthes,Cacing pipih,108,Rhabditophora,,Neodermata ,,,,,,,,,Proseriata,Cacing-pipih proseriat,1110.0,,,,,Monocelididae,Cacing-pipih laut,3030.0,,,,,,,,,Minona,,2502497.0,,,Minona hastata,,2502505.0,,,,,NE,
