taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKingdom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
1024157,"Rhynchoproctus proboscideus Pocock, 1894",1024157,"Rhynchoproctus proboscideus Pocock, 1894",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Spirostreptida,Kaki-seribu silinder,818.0,,,,,Harpagophoridae,Kaki-seribu punggung-plat,2946.0,,,,,,,,,Rhynchoproctus,Kaki-seribu punggung-plat,1024155.0,,,Rhynchoproctus proboscideus,Kaki-seribu punggung-plat,1024157.0,,,,,NE,
1024344,"Thyropygus siamensis Verhoeff, 1938",1024344,"Thyropygus siamensis Verhoeff, 1938",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Spirostreptida,Kaki-seribu silinder,818.0,,,,,Harpagophoridae,Kaki-seribu punggung-plat,2946.0,,,,,,,,,Thyropygus,Kaki-seribu punggung-plat,8931172.0,,,Thyropygus siamensis,Kaki-seribu punggung-plat,1024344.0,,,,,NE,
8931172,"Thyropygus Pocock, 1894",8931172,"Thyropygus Pocock, 1894",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Spirostreptida,Kaki-seribu silinder,818.0,,,,,Harpagophoridae,Kaki-seribu punggung-plat,2946.0,,,,,,,,,Thyropygus,Kaki-seribu punggung-plat,8931172.0,,,,,,,,,,,
2946,Harpagophoridae,2946,Harpagophoridae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Spirostreptida,Kaki-seribu silinder,818.0,,,,,Harpagophoridae,Kaki-seribu punggung-plat,2946.0,,,,,,,,,,,,,,,,,,,,,NE,
7157,Spirostreptidae,7157,Spirostreptidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Spirostreptida,Kaki-seribu silinder,818.0,,,,,Spirostreptidae,Kaki-seribu punggung-datar,7157.0,,,,,,,,,,,,,,,,,,,,,NE,
1026337,"Plusioglyphiulus grandicollis Hoffman, 1977",1026337,"Plusioglyphiulus grandicollis Hoffman, 1977",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Spirostreptida,Kaki-seribu silinder,818.0,,,,,Cambalopsidae,Kaki-seribu silinder,9531.0,,,,,,,,,Plusioglyphiulus,Kaki-seribu silinder,1026333.0,,,Plusioglyphiulus grandicollis,Kaki-seribu silinder,1026337.0,,,,,NE,
818,Spirostreptida,818,Spirostreptida,ORDER,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Spirostreptida,Kaki-seribu silinder,818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,
8547197,"Pyrgeuma pyrgodesmoides Shear, 2012",8547197,"Pyrgeuma pyrgodesmoides Shear, 2012",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Chordeumatida,Kaki-seribu sosis,1017.0,,,,,Heterochordeumatidae,Kaki-seribu sosis,3017.0,,,,,,,,,Pyrgeuma,Kaki-seribu sosis,8522734.0,,,Pyrgeuma pyrgodesmoides,Kaki-seribu sosis,8547197.0,,,,,NE,
1022929,"Metopidiothrix sedgwicki Shear, 2002",1022929,"Metopidiothrix sedgwicki Shear, 2002",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Chordeumatida,Kaki-seribu sosis,1017.0,,,,,Metopidiotrichidae,Kaki-seribu sosis,8557.0,,,,,,,,,Metopidiothrix,Kaki-seribu sosis,1022899.0,,,Metopidiothrix sedgwicki,Kaki-seribu sosis,1022929.0,,,,,NE,
1028165,"Glomeris connexa C.L.Koch, 1847",1028165,"Glomeris connexa C.L.Koch, 1847",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Glomerida,Kaki-seribu bola,1018.0,,,,,Glomeridae,Kaki-seribu bola,4008.0,,,,,,,,,Glomeris,Kaki-seribu bola,1021715.0,,,Glomeris connexa,,1028165.0,,,,,NE,
1021715,"Glomeris Latreille, 1802",1021715,"Glomeris Latreille, 1802",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Glomerida,Kaki-seribu bola,1018.0,,,,,Glomeridae,Kaki-seribu bola,4008.0,,,,,,,,,Glomeris,Kaki-seribu bola,1021715.0,,,,,,,,,,,
1027989,"Malayomeris martensi Verhoeff, 1910",1027989,"Malayomeris martensi Verhoeff, 1910",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Glomerida,Kaki-seribu bola,1018.0,,,,,Glomeridae,Kaki-seribu bola,4008.0,,,,,,,,,Malayomeris,Kaki-seribu bola,1027988.0,,,Malayomeris martensi,Kaki-seribu bola,1027989.0,,,,,NE,
1027994,"Rhopalomeris carnifex (Pocock, 1889)",1027994,"Rhopalomeris carnifex (Pocock, 1889)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Glomerida,Kaki-seribu bola,1018.0,,,,,Glomeridae,Kaki-seribu bola,4008.0,,,,,,,,,Rhopalomeris,Kaki-seribu bola,1027990.0,,,Rhopalomeris carnifex,Kaki-seribu bola,1027994.0,,,,,NE,
4008,Glomeridae,4008,Glomeridae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Glomerida,Kaki-seribu bola,1018.0,,,,,Glomeridae,Kaki-seribu bola,4008.0,,,,,,,,,,,,,,,,,,,,,,
4012,Julidae,4012,Julidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Julida,Kaki-seribu ular,1019.0,,,,,Julidae,Kaki-seribu ular,4012.0,,,,,,,,,,,,,,,,,,,,,,
10694928,BOLD:ADV9221,10694928,BOLD:ADV9221,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polyxenida,kaki-seribu bulu,1021.0,,,,,Polyxenidae,kaki-seribu bulu,8244.0,,,,,,,,,,,,,,,,,,,,,,
1021071,"Siphonocryptus compactus Pocock, 1894",1021071,"Siphonocryptus compactus Pocock, 1894",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Siphonocryptida,Kaki-seribu,1024.0,,,,,Siphonocryptidae,Kaki-seribu,8247.0,,,,,,,,,Siphonocryptus,Kaki-seribu,1021070.0,,,Siphonocryptus compactus,Kaki-seribu,1021071.0,,,,,NE,
7931436,"Siphonocryptus zigzag Enghoff, 2010",7931436,"Siphonocryptus zigzag Enghoff, 2010",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Siphonocryptida,Kaki-seribu,1024.0,,,,,Siphonocryptidae,Kaki-seribu,8247.0,,,,,,,,,Siphonocryptus,Kaki-seribu,1021070.0,,,Siphonocryptus zigzag,Kaki-seribu,7931436.0,,,,,NE,
1020140,"Glomeridesmus Gervais, 1844",1020140,"Glomeridesmus Gervais, 1844",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Glomeridesmida,Kaki-seribu siput,1246.0,,,,,Glomeridesmidae,Kaki-seribu siput,4009.0,,,,,,,,,Glomeridesmus,Kaki-seribu siput,1020140.0,,,,,,,,,,,
1016774,"Gigantomorpha immanis Jeekel, 1963",1016774,"Gigantomorpha immanis Jeekel, 1963",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Gigantomorpha,Kaki-seribu punggung-datar,1016773.0,,,Gigantomorpha immanis,Kaki-seribu punggung-datar,1016774.0,,,,,NE,
6190642,"Gigantomorpha cornalata Jeekel, 1963",6190642,"Gigantomorpha cornalata Jeekel, 1963",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Gigantomorpha,Kaki-seribu punggung-datar,1016773.0,,,Gigantomorpha cornalata,Kaki-seribu punggung-datar,6190642.0,,,,,NE,
9227482,"Substrongylosoma moniliforme Golovatch, 1993",9227482,"Substrongylosoma moniliforme Golovatch, 1993",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Substrongylosoma,Kaki-seribu punggung-datar,1016833.0,,,Substrongylosoma moniliforme,Kaki-seribu punggung-datar,9227482.0,,,,,NE,
1016836,"Asiomorpha coarctata (De Saussure, 1860)",1016836,"Asiomorpha coarctata (De Saussure, 1860)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Asiomorpha,Kaki-seribu punggung-datar,1016835.0,,,Asiomorpha coarctata,Kaki-seribu punggung-datar,1016836.0,,,,,NE,
1017080,"Sundanina xanthonota Attems, 1930",1017080,"Sundanina xanthonota Attems, 1930",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Sundanina,Kaki-seribu punggung-datar,1017076.0,,,Sundanina xanthonota,Kaki-seribu punggung-datar,1017080.0,,,,,NE,
1017097,"Antheromorpha festiva (Brölemann, 1896)",1017097,"Antheromorpha festiva (Brölemann, 1896)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Antheromorpha,Kaki-seribu punggung-datar,1017094.0,,,Antheromorpha festiva,Kaki-seribu punggung-datar,1017097.0,,,,,NE,
1017372,"Helicorthomorpha holstii (Pocock, 1895)",1017372,"Helicorthomorpha holstii (Pocock, 1895)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Helicorthomorpha,Kaki-seribu punggung-datar,1017371.0,,,Helicorthomorpha holstii,Kaki-seribu rosario-jingga,1017372.0,,,,,NE,
1017371,"Helicorthomorpha Attems, 1914",1017371,"Helicorthomorpha Attems, 1914",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Helicorthomorpha,Kaki-seribu punggung-datar,1017371.0,,,,,,,,,,,
1017419,"Oxidus gracilis (C.L.Koch, 1847)",1017419,"Oxidus gracilis (C.L.Koch, 1847)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Oxidus,Kaki-seribu punggung-datar,1017418.0,,,Oxidus gracilis,Kaki-seribu rumah-hijau,1017419.0,,,,,NE,
1017477,"Anoplodesmus saussurii (Humbert, 1865)",1017477,"Anoplodesmus saussurii (Humbert, 1865)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Anoplodesmus,Kaki-seribu punggung-datar,1017466.0,,,Anoplodesmus saussurii,Kaki-seribu punggung-datar,1017477.0,,,,,NE,
1016841,"Orthomorpha coarctata (Saussure, 1860)",1016841,"Orthomorpha coarctata (Saussure, 1860)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Orthomorpha,Kaki-seribu punggung-datar,1017490.0,,,Orthomorpha coarctata,Ulat gagak,1016841.0,,,,,NE,
6190580,"Orthomorpha murphyi (Hoffman, 1973)",6190580,"Orthomorpha murphyi (Hoffman, 1973)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Orthomorpha,Kaki-seribu punggung-datar,1017490.0,,,Orthomorpha murphyi,Kaki-seribu punggung-datar,6190580.0,,,,,NE,
6190583,"Orthomorpha banglangensis Golovatch, 1998",6190583,"Orthomorpha banglangensis Golovatch, 1998",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Orthomorpha,Kaki-seribu punggung-datar,1017490.0,,,Orthomorpha banglangensis,Kaki-seribu punggung-datar,6190583.0,,,,,NE,
1017490,"Orthomorpha Bollman, 1893",1017490,"Orthomorpha Bollman, 1893",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Orthomorpha,Kaki-seribu punggung-datar,1017490.0,,,,,,,,,,NE,
1017776,"Chondromorpha xanthotricha (Attems, 1898)",1017776,"Chondromorpha xanthotricha (Attems, 1898)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Chondromorpha,Kaki-seribu punggung-datar,1017774.0,,,Chondromorpha xanthotricha,Kaki-seribu punggung-datar,1017776.0,,,,,NE,
6190993,"Opisthodolichopus scandens Hoffman, 1973",6190993,"Opisthodolichopus scandens Hoffman, 1973",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Opisthodolichopus,Kaki-seribu punggung-datar,4667277.0,,,Opisthodolichopus scandens,Kaki-seribu punggung-datar,6190993.0,,,,,NE,
9282119,"Paranedyopus malayanus Golovatch, 1993",9282119,"Paranedyopus malayanus Golovatch, 1993",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,Paranedyopus,Kaki-seribu punggung-datar,8818255.0,,,Paranedyopus malayanus,Kaki-seribu punggung-datar,9282119.0,,,,,NE,
4029,Paradoxosomatidae,4029,Paradoxosomatidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Paradoxosomatidae,Kaki-seribu punggung-datar,4029.0,,,,,,,,,,,,,,,,,,,,,NE,
1018378,"Stenoniodes Pocock, 1897",1018378,"Stenoniodes Pocock, 1897",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Stenoniodes,Kaki-seribu punggung-datar,1018378.0,,,,,,,,,,,
1018387,"Platyrhacus andersonii Pocock, 1895",1018387,"Platyrhacus andersonii Pocock, 1895",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus andersonii,Kaki-seribu punggung-datar,1018387.0,,,,,NE,
1018404,"Platyrhacus monticola Pocock, 1894",1018404,"Platyrhacus monticola Pocock, 1894",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus monticola,Kaki-seribu punggung-datar,1018404.0,,,,,NE,
1018408,"Platyrhacus flavisternus Pocock, 1894",1018408,"Platyrhacus flavisternus Pocock, 1894",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus flavisternus,Kaki-seribu punggung-datar,1018408.0,,,,,NE,
1018436,"Platyrhacus fuscus C.L.Koch, 1847",1018436,"Platyrhacus fuscus C.L.Koch, 1847",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus fuscus,Kaki-seribu punggung-datar,1018436.0,,,,,NE,
1018472,"Platyrhacus laticollis Pocock, 1894",1018472,"Platyrhacus laticollis Pocock, 1894",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus laticollis,Kaki-seribu punggung-datar,1018472.0,,,,,NE,
6191496,"Platyrhacus xanthopus Pocock, 1894",6191496,"Platyrhacus xanthopus Pocock, 1894",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus xanthopus,Kaki-seribu punggung-datar,6191496.0,,,,,NE,
6191509,"Platyrhacus amauros Attems, 1897",6191509,"Platyrhacus amauros Attems, 1897",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus amauros,Kaki-seribu punggung-datar,6191509.0,,,,,NE,
6191522,"Platyrhacus simplex Chamberlin, 1921",6191522,"Platyrhacus simplex Chamberlin, 1921",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus simplex,Kaki-seribu punggung-datar,6191522.0,,,,,NE,
6191568,"Platyrhacus ancylogon Chamberlin, 1920",6191568,"Platyrhacus ancylogon Chamberlin, 1920",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus ancylogon,Kaki-seribu punggung-datar,6191568.0,,,,,NE,
6191594,"Platyrhacus gongylodes Attems, 1899",6191594,"Platyrhacus gongylodes Attems, 1899",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus gongylodes,Kaki-seribu punggung-datar,6191594.0,,,,,NE,
9421617,"Platyrhacus javanus (De Saussure, 1859)",9421617,"Platyrhacus javanus (De Saussure, 1859)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus javanus,Kaki-seribu punggung-datar,9421617.0,,,,,NE,
11433215,"Platyrhacus lineatus (Pocock, 1897)",11433215,"Platyrhacus lineatus (Pocock, 1897)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,Platyrhacus lineatus,Kaki-seribu punggung-datar,11433215.0,,,,,NE,
1018380,"Platyrhacus C.L.Koch, 1847",1018380,"Platyrhacus C.L.Koch, 1847",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Platyrhacus,Kaki-seribu punggung-datar,1018380.0,,,,,,,,,,,
4986685,"Polylepis elberti Carl, 1912",4986685,"Polylepis elberti Carl, 1912",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Polylepis,Kaki-seribu punggung-datar,1018533.0,,,Polylepis elberti,Kaki-seribu punggung-datar,4986685.0,,,,,NE,
1018533,"Polylepis Bollman, 1893",1018533,"Polylepis Bollman, 1893",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Diplopoda,Kaki-seribu,361,,,,,Polydesmida,Kaki-seribu punggung-datar,1247.0,,,,,Platyrhacidae,Kaki-seribu punggung-datar,4030.0,,,,,,,,,Polylepis,Kaki-seribu punggung-datar,1018533.0,,,,,,,,,,,
